,session,year,country,summary
6021,55,2000,AGO,Summary not available due to computational constraints.
6022,55,2000,BRB,Summary not available due to computational constraints.
6023,55,2000,OMN,Summary not available due to computational constraints.
6024,55,2000,LBN,Summary not available due to computational constraints.
6025,55,2000,COL,Summary not available due to computational constraints.
6026,55,2000,PRK,Summary not available due to computational constraints.
6027,55,2000,EGY,Summary not available due to computational constraints.
6028,55,2000,CYP,Summary not available due to computational constraints.
6029,55,2000,COD,Summary not available due to computational constraints.
6030,55,2000,DNK,Summary not available due to computational constraints.
6031,55,2000,ARE,Summary not available due to computational constraints.
6032,55,2000,BLR,Summary not available due to computational constraints.
6033,55,2000,DMA,Summary not available due to computational constraints.
6034,55,2000,THA,Summary not available due to computational constraints.
6035,55,2000,FSM,Summary not available due to computational constraints.
6036,55,2000,NIC,Summary not available due to computational constraints.
6037,55,2000,GMB,Summary not available due to computational constraints.
6038,55,2000,LSO,Summary not available due to computational constraints.
6039,55,2000,NRU,Summary not available due to computational constraints.
6040,55,2000,HUN,Summary not available due to computational constraints.
6041,55,2000,MMR,Summary not available due to computational constraints.
6042,55,2000,SGP,Summary not available due to computational constraints.
6043,55,2000,VUT,Summary not available due to computational constraints.
6044,55,2000,FRA,Summary not available due to computational constraints.
6045,55,2000,SWZ,Summary not available due to computational constraints.
6046,55,2000,YEM,Summary not available due to computational constraints.
6047,55,2000,PAK,Summary not available due to computational constraints.
6048,55,2000,ZWE,Summary not available due to computational constraints.
6049,55,2000,PHL,Summary not available due to computational constraints.
6050,55,2000,GNB,Summary not available due to computational constraints.
6051,55,2000,SLE,Summary not available due to computational constraints.
6052,55,2000,KGZ,Summary not available due to computational constraints.
6053,55,2000,NPL,Summary not available due to computational constraints.
6054,55,2000,MLI,Summary not available due to computational constraints.
6055,55,2000,PSE,Summary not available due to computational constraints.
6056,55,2000,GBR,Summary not available due to computational constraints.
6057,55,2000,POL,Summary not available due to computational constraints.
6058,55,2000,SLV,Summary not available due to computational constraints.
6059,55,2000,MDA,Summary not available due to computational constraints.
6060,55,2000,BGR,Summary not available due to computational constraints.
6061,55,2000,GNQ,Summary not available due to computational constraints.
6062,55,2000,VEN,Summary not available due to computational constraints.
6063,55,2000,CAN,Summary not available due to computational constraints.
6064,55,2000,MLT,Summary not available due to computational constraints.
6065,55,2000,UGA,Summary not available due to computational constraints.
6066,55,2000,DOM,Summary not available due to computational constraints.
6067,55,2000,ALB,Summary not available due to computational constraints.
6068,55,2000,SAU,Summary not available due to computational constraints.
6069,55,2000,PLW,Summary not available due to computational constraints.
6070,55,2000,SVN,Summary not available due to computational constraints.
6071,55,2000,SOM,Summary not available due to computational constraints.
6072,55,2000,ZAF,Summary not available due to computational constraints.
6073,55,2000,COG,Summary not available due to computational constraints.
6074,55,2000,FJI,Summary not available due to computational constraints.
6075,55,2000,VNM,Summary not available due to computational constraints.
6076,55,2000,NZL,Summary not available due to computational constraints.
6077,55,2000,CRI,Summary not available due to computational constraints.
6078,55,2000,MHL,Summary not available due to computational constraints.
6079,55,2000,AUT,Summary not available due to computational constraints.
6080,55,2000,IDN,Summary not available due to computational constraints.
6081,55,2000,RUS,Summary not available due to computational constraints.
6082,55,2000,RWA,Summary not available due to computational constraints.
6083,55,2000,BRA,Summary not available due to computational constraints.
6084,55,2000,GEO,Summary not available due to computational constraints.
6085,55,2000,MDV,Summary not available due to computational constraints.
6086,55,2000,GTM,Summary not available due to computational constraints.
6087,55,2000,DEU,Summary not available due to computational constraints.
6088,55,2000,MCO,Summary not available due to computational constraints.
6089,55,2000,ERI,Summary not available due to computational constraints.
6090,55,2000,AZE,Summary not available due to computational constraints.
6091,55,2000,ROU,Summary not available due to computational constraints.
6092,55,2000,LCA,Summary not available due to computational constraints.
6093,55,2000,GRD,Summary not available due to computational constraints.
6094,55,2000,PRY,Summary not available due to computational constraints.
6095,55,2000,KWT,Summary not available due to computational constraints.
6096,55,2000,IRQ,Summary not available due to computational constraints.
6097,55,2000,CHN,Summary not available due to computational constraints.
6098,55,2000,KOR,Summary not available due to computational constraints.
6099,55,2000,NER,Summary not available due to computational constraints.
6100,55,2000,UKR,Summary not available due to computational constraints.
6101,55,2000,NAM,Summary not available due to computational constraints.
6102,55,2000,TCD,Summary not available due to computational constraints.
6103,55,2000,NOR,Summary not available due to computational constraints.
6104,55,2000,MAR,Summary not available due to computational constraints.
6105,55,2000,SLB,Summary not available due to computational constraints.
6106,55,2000,MRT,Summary not available due to computational constraints.
6107,55,2000,TKM,Summary not available due to computational constraints.
6108,55,2000,FIN,Summary not available due to computational constraints.
6109,55,2000,PRT,Summary not available due to computational constraints.
6110,55,2000,HRV,Summary not available due to computational constraints.
6111,55,2000,JOR,Summary not available due to computational constraints.
6112,55,2000,COM,Summary not available due to computational constraints.
6113,55,2000,TTO,Summary not available due to computational constraints.
6114,55,2000,DJI,Summary not available due to computational constraints.
6115,55,2000,CPV,Summary not available due to computational constraints.
6116,55,2000,JPN,Summary not available due to computational constraints.
6117,55,2000,IRL,Summary not available due to computational constraints.
6118,55,2000,MKD,Summary not available due to computational constraints.
6119,55,2000,BHS,Summary not available due to computational constraints.
6120,55,2000,KNA,Summary not available due to computational constraints.
6121,55,2000,SWE,Summary not available due to computational constraints.
6122,55,2000,MDG,Summary not available due to computational constraints.
6123,55,2000,LBY,Summary not available due to computational constraints.
6124,55,2000,BEL,Summary not available due to computational constraints.
6125,55,2000,ITA,Summary not available due to computational constraints.
6126,55,2000,BLZ,Summary not available due to computational constraints.
6127,55,2000,BGD,Summary not available due to computational constraints.
6128,55,2000,PAN,Summary not available due to computational constraints.
6129,55,2000,TGO,Summary not available due to computational constraints.
6130,55,2000,TJK,Summary not available due to computational constraints.
6131,55,2000,TUN,Summary not available due to computational constraints.
6132,55,2000,IRN,Summary not available due to computational constraints.
6133,55,2000,BHR,Summary not available due to computational constraints.
6134,55,2000,LIE,Summary not available due to computational constraints.
6135,55,2000,LAO,Summary not available due to computational constraints.
6136,55,2000,EST,Summary not available due to computational constraints.
6137,55,2000,SYR,Summary not available due to computational constraints.
6138,55,2000,BIH,Summary not available due to computational constraints.
6139,55,2000,BEN,Summary not available due to computational constraints.
6140,55,2000,USA,Summary not available due to computational constraints.
6141,55,2000,BWA,Summary not available due to computational constraints.
6142,55,2000,ETH,Summary not available due to computational constraints.
6143,55,2000,BOL,Summary not available due to computational constraints.
6144,55,2000,AFG,Summary not available due to computational constraints.
6145,55,2000,SDN,Summary not available due to computational constraints.
6146,55,2000,QAT,Summary not available due to computational constraints.
6147,55,2000,URY,Summary not available due to computational constraints.
6148,55,2000,LTU,Summary not available due to computational constraints.
6149,55,2000,NGA,Summary not available due to computational constraints.
6150,55,2000,SVK,Summary not available due to computational constraints.
6151,55,2000,CHL,Summary not available due to computational constraints.
6152,55,2000,MEX,Summary not available due to computational constraints.
6153,55,2000,SUR,Summary not available due to computational constraints.
6154,55,2000,MUS,Summary not available due to computational constraints.
6155,55,2000,ATG,Summary not available due to computational constraints.
6156,55,2000,CAF,Summary not available due to computational constraints.
6157,55,2000,ISR,Summary not available due to computational constraints.
6158,55,2000,GIN,Summary not available due to computational constraints.
6159,55,2000,ARM,Summary not available due to computational constraints.
6160,55,2000,ESP,Summary not available due to computational constraints.
6161,55,2000,GUY,Summary not available due to computational constraints.
6162,55,2000,PNG,Summary not available due to computational constraints.
6163,55,2000,GAB,Summary not available due to computational constraints.
6164,55,2000,TZA,Summary not available due to computational constraints.
6165,55,2000,LVA,Summary not available due to computational constraints.
6166,55,2000,ECU,Summary not available due to computational constraints.
6167,55,2000,AND,Summary not available due to computational constraints.
6168,55,2000,HTI,Summary not available due to computational constraints.
6169,55,2000,TUR,Summary not available due to computational constraints.
6170,55,2000,HND,Summary not available due to computational constraints.
6171,55,2000,JAM,Summary not available due to computational constraints.
6172,55,2000,BDI,Summary not available due to computational constraints.
6173,55,2000,SMR,Summary not available due to computational constraints.
6174,55,2000,LUX,Summary not available due to computational constraints.
6175,55,2000,CUB,Summary not available due to computational constraints.
6176,55,2000,SEN,Summary not available due to computational constraints.
6177,55,2000,GRC,Summary not available due to computational constraints.
6178,55,2000,MYS,Summary not available due to computational constraints.
6179,55,2000,CIV,Summary not available due to computational constraints.
6180,55,2000,KEN,Summary not available due to computational constraints.
6181,55,2000,KHM,Summary not available due to computational constraints.
6182,55,2000,CZE,Summary not available due to computational constraints.
6183,55,2000,BRN,Summary not available due to computational constraints.
6184,55,2000,MWI,Summary not available due to computational constraints.
6185,55,2000,MNG,Summary not available due to computational constraints.
6186,55,2000,GHA,Summary not available due to computational constraints.
6187,55,2000,ARG,Summary not available due to computational constraints.
6188,47,1992,AFG,Summary not available due to computational constraints.
6189,47,1992,MOZ,Summary not available due to computational constraints.
6190,47,1992,MMR,Summary not available due to computational constraints.
6191,47,1992,JPN,Summary not available due to computational constraints.
6192,47,1992,GRD,Summary not available due to computational constraints.
6193,47,1992,TZA,Summary not available due to computational constraints.
6194,47,1992,VUT,Summary not available due to computational constraints.
6195,47,1992,DNK,Summary not available due to computational constraints.
6196,47,1992,CIV,Summary not available due to computational constraints.
6197,47,1992,MWI,Summary not available due to computational constraints.
6198,47,1992,LUX,Summary not available due to computational constraints.
6199,47,1992,SLE,Summary not available due to computational constraints.
6200,47,1992,DJI,Summary not available due to computational constraints.
6201,47,1992,ZWE,Summary not available due to computational constraints.
6202,47,1992,CUB,Summary not available due to computational constraints.
6203,47,1992,HTI,Summary not available due to computational constraints.
6204,47,1992,CHN,Summary not available due to computational constraints.
6205,47,1992,ISR,Summary not available due to computational constraints.
6206,47,1992,IRL,Summary not available due to computational constraints.
6207,47,1992,PRT,Summary not available due to computational constraints.
6208,47,1992,GRC,Summary not available due to computational constraints.
6209,47,1992,JOR,Summary not available due to computational constraints.
6210,47,1992,HUN,Summary not available due to computational constraints.
6211,47,1992,BLR,Summary not available due to computational constraints.
6212,47,1992,ISL,Summary not available due to computational constraints.
6213,47,1992,BEN,Summary not available due to computational constraints.
6214,47,1992,PAN,Summary not available due to computational constraints.
6215,47,1992,GMB,Summary not available due to computational constraints.
6216,47,1992,IRN,Summary not available due to computational constraints.
6217,47,1992,MUS,Summary not available due to computational constraints.
6218,47,1992,SMR,Summary not available due to computational constraints.
6219,47,1992,TCD,Summary not available due to computational constraints.
6220,47,1992,RWA,Summary not available due to computational constraints.
6221,47,1992,BRB,Summary not available due to computational constraints.
6222,47,1992,PAK,Summary not available due to computational constraints.
6223,47,1992,MRT,Summary not available due to computational constraints.
6224,47,1992,MDV,Summary not available due to computational constraints.
6225,47,1992,KNA,Summary not available due to computational constraints.
6226,47,1992,POL,Summary not available due to computational constraints.
6227,47,1992,LSO,Summary not available due to computational constraints.
6228,47,1992,AUS,Summary not available due to computational constraints.
6229,47,1992,BGD,Summary not available due to computational constraints.
6230,47,1992,ARG,Summary not available due to computational constraints.
6231,47,1992,SUR,Summary not available due to computational constraints.
6232,47,1992,PHL,Summary not available due to computational constraints.
6233,47,1992,MHL,Summary not available due to computational constraints.
6234,47,1992,VNM,Summary not available due to computational constraints.
6235,47,1992,ESP,Summary not available due to computational constraints.
6236,47,1992,BGR,Summary not available due to computational constraints.
6237,47,1992,MDA,Summary not available due to computational constraints.
6238,47,1992,MDG,Summary not available due to computational constraints.
6239,47,1992,PER,Summary not available due to computational constraints.
6240,47,1992,IND,Summary not available due to computational constraints.
6241,47,1992,LBR,Summary not available due to computational constraints.
6242,47,1992,COL,Summary not available due to computational constraints.
6243,47,1992,EST,Summary not available due to computational constraints.
6244,47,1992,LKA,Summary not available due to computational constraints.
6245,47,1992,BLZ,Summary not available due to computational constraints.
6246,47,1992,EGY,Summary not available due to computational constraints.
6247,47,1992,LBN,Summary not available due to computational constraints.
6248,47,1992,AZE,Summary not available due to computational constraints.
6249,47,1992,KWT,Summary not available due to computational constraints.
6250,47,1992,BRA,Summary not available due to computational constraints.
6251,47,1992,ARE,Summary not available due to computational constraints.
6252,47,1992,COM,Summary not available due to computational constraints.
6253,47,1992,AUT,Summary not available due to computational constraints.
6254,47,1992,TUN,Summary not available due to computational constraints.
6255,47,1992,MLI,Summary not available due to computational constraints.
6256,47,1992,ROU,Summary not available due to computational constraints.
6257,47,1992,NPL,Summary not available due to computational constraints.
6258,47,1992,FJI,Summary not available due to computational constraints.
6259,47,1992,IRQ,Summary not available due to computational constraints.
6260,47,1992,TUR,Summary not available due to computational constraints.
6261,47,1992,DZA,Summary not available due to computational constraints.
6262,47,1992,SEN,Summary not available due to computational constraints.
6263,47,1992,SYC,Summary not available due to computational constraints.
6264,47,1992,ARM,Summary not available due to computational constraints.
6265,47,1992,RUS,Summary not available due to computational constraints.
6266,47,1992,SGP,Summary not available due to computational constraints.
6267,47,1992,UZB,Summary not available due to computational constraints.
6268,47,1992,KEN,Summary not available due to computational constraints.
6269,47,1992,GTM,Summary not available due to computational constraints.
6270,47,1992,SWE,Summary not available due to computational constraints.
6271,47,1992,BDI,Summary not available due to computational constraints.
6272,47,1992,ALB,Summary not available due to computational constraints.
6273,47,1992,GAB,Summary not available due to computational constraints.
6274,47,1992,SAU,Summary not available due to computational constraints.
6275,47,1992,HRV,Summary not available due to computational constraints.
6276,47,1992,SDN,Summary not available due to computational constraints.
6277,47,1992,CYP,Summary not available due to computational constraints.
6278,47,1992,LBY,Summary not available due to computational constraints.
6279,47,1992,BIH,Summary not available due to computational constraints.
6280,47,1992,NGA,Summary not available due to computational constraints.
6281,47,1992,DMA,Summary not available due to computational constraints.
6282,47,1992,NER,Summary not available due to computational constraints.
6283,47,1992,MYS,Summary not available due to computational constraints.
6284,47,1992,YEM,Summary not available due to computational constraints.
6285,47,1992,LVA,Summary not available due to computational constraints.
6286,47,1992,COD,Summary not available due to computational constraints.
6287,47,1992,GEO,Summary not available due to computational constraints.
6288,47,1992,KAZ,Summary not available due to computational constraints.
6289,47,1992,ECU,Summary not available due to computational constraints.
6290,47,1992,SLV,Summary not available due to computational constraints.
6291,47,1992,LIE,Summary not available due to computational constraints.
6292,47,1992,MLT,Summary not available due to computational constraints.
6293,47,1992,IDN,Summary not available due to computational constraints.
6294,47,1992,MAR,Summary not available due to computational constraints.
6295,47,1992,PRY,Summary not available due to computational constraints.
6296,47,1992,CHL,Summary not available due to computational constraints.
6297,47,1992,BHR,Summary not available due to computational constraints.
6298,47,1992,FIN,Summary not available due to computational constraints.
6299,47,1992,KOR,Summary not available due to computational constraints.
6300,47,1992,GHA,Summary not available due to computational constraints.
6301,47,1992,GIN,Summary not available due to computational constraints.
6302,47,1992,NIC,Summary not available due to computational constraints.
6303,47,1992,QAT,Summary not available due to computational constraints.
6304,47,1992,CSK,Summary not available due to computational constraints.
6305,47,1992,SVN,Summary not available due to computational constraints.
6306,47,1992,MEX,Summary not available due to computational constraints.
6307,47,1992,FRA,Summary not available due to computational constraints.
6308,47,1992,SLB,Summary not available due to computational constraints.
6309,47,1992,SWZ,Summary not available due to computational constraints.
6310,47,1992,BHS,Summary not available due to computational constraints.
6311,47,1992,HND,Summary not available due to computational constraints.
6312,47,1992,ITA,Summary not available due to computational constraints.
6313,47,1992,GNB,Summary not available due to computational constraints.
6314,47,1992,DOM,Summary not available due to computational constraints.
6315,47,1992,TGO,Summary not available due to computational constraints.
6316,47,1992,UKR,Summary not available due to computational constraints.
6317,47,1992,COG,Summary not available due to computational constraints.
6318,47,1992,AGO,Summary not available due to computational constraints.
6319,47,1992,BTN,Summary not available due to computational constraints.
6320,47,1992,VEN,Summary not available due to computational constraints.
6321,47,1992,BFA,Summary not available due to computational constraints.
6322,47,1992,BWA,Summary not available due to computational constraints.
6323,47,1992,LAO,Summary not available due to computational constraints.
6324,47,1992,DEU,Summary not available due to computational constraints.
6325,47,1992,FSM,Summary not available due to computational constraints.
6326,47,1992,KGZ,Summary not available due to computational constraints.
6327,47,1992,NZL,Summary not available due to computational constraints.
6328,47,1992,ATG,Summary not available due to computational constraints.
6329,47,1992,LTU,Summary not available due to computational constraints.
6330,47,1992,URY,Summary not available due to computational constraints.
6331,47,1992,STP,Summary not available due to computational constraints.
6332,47,1992,GNQ,Summary not available due to computational constraints.
6333,47,1992,OMN,Summary not available due to computational constraints.
6334,47,1992,BRN,Summary not available due to computational constraints.
6335,47,1992,JAM,Summary not available due to computational constraints.
6336,47,1992,BEL,Summary not available due to computational constraints.
6337,47,1992,TJK,Summary not available due to computational constraints.
6338,47,1992,PNG,Summary not available due to computational constraints.
6339,47,1992,CPV,Summary not available due to computational constraints.
6340,47,1992,GBR,Summary not available due to computational constraints.
6341,47,1992,MNG,Summary not available due to computational constraints.
6342,47,1992,NOR,Summary not available due to computational constraints.
6343,47,1992,UGA,Summary not available due to computational constraints.
6344,47,1992,CAN,Summary not available due to computational constraints.
6345,47,1992,BOL,Summary not available due to computational constraints.
6346,47,1992,NLD,Summary not available due to computational constraints.
6347,47,1992,NAM,Summary not available due to computational constraints.
6348,47,1992,SYR,Summary not available due to computational constraints.
6349,47,1992,CMR,Summary not available due to computational constraints.
6350,47,1992,CRI,Summary not available due to computational constraints.
6351,47,1992,USA,Summary not available due to computational constraints.
6352,47,1992,VCT,Summary not available due to computational constraints.
6353,47,1992,PRK,Summary not available due to computational constraints.
6354,47,1992,ETH,Summary not available due to computational constraints.
6355,45,1990,CSK,Summary not available due to computational constraints.
6356,45,1990,IDN,Summary not available due to computational constraints.
6357,45,1990,VEN,Summary not available due to computational constraints.
6358,45,1990,URY,Summary not available due to computational constraints.
6359,45,1990,NOR,Summary not available due to computational constraints.
6360,45,1990,ISR,Summary not available due to computational constraints.
6361,45,1990,POL,Summary not available due to computational constraints.
6362,45,1990,JPN,Summary not available due to computational constraints.
6363,45,1990,GNB,Summary not available due to computational constraints.
6364,45,1990,MRT,Summary not available due to computational constraints.
6365,45,1990,UKR,Summary not available due to computational constraints.
6366,45,1990,YEM,Summary not available due to computational constraints.
6367,45,1990,NAM,Summary not available due to computational constraints.
6368,45,1990,GRC,Summary not available due to computational constraints.
6369,45,1990,CHN,Summary not available due to computational constraints.
6370,45,1990,CUB,Summary not available due to computational constraints.
6371,45,1990,KWT,Summary not available due to computational constraints.
6372,45,1990,BEN,Summary not available due to computational constraints.
6373,45,1990,YUG,Summary not available due to computational constraints.
6374,45,1990,COM,Summary not available due to computational constraints.
6375,45,1990,JAM,Summary not available due to computational constraints.
6376,45,1990,ZWE,Summary not available due to computational constraints.
6377,45,1990,HUN,Summary not available due to computational constraints.
6378,45,1990,NZL,Summary not available due to computational constraints.
6379,45,1990,LBN,Summary not available due to computational constraints.
6380,45,1990,AGO,Summary not available due to computational constraints.
6381,45,1990,IND,Summary not available due to computational constraints.
6382,45,1990,SYC,Summary not available due to computational constraints.
6383,45,1990,BDI,Summary not available due to computational constraints.
6384,45,1990,MDV,Summary not available due to computational constraints.
6385,45,1990,ECU,Summary not available due to computational constraints.
6386,45,1990,SWZ,Summary not available due to computational constraints.
6387,45,1990,BEL,Summary not available due to computational constraints.
6388,45,1990,GNQ,Summary not available due to computational constraints.
6389,45,1990,VUT,Summary not available due to computational constraints.
6390,45,1990,MDG,Summary not available due to computational constraints.
6391,45,1990,DJI,Summary not available due to computational constraints.
6392,45,1990,MAR,Summary not available due to computational constraints.
6393,45,1990,NGA,Summary not available due to computational constraints.
6394,45,1990,RWA,Summary not available due to computational constraints.
6395,45,1990,LBY,Summary not available due to computational constraints.
6396,45,1990,PAN,Summary not available due to computational constraints.
6397,45,1990,SEN,Summary not available due to computational constraints.
6398,45,1990,SWE,Summary not available due to computational constraints.
6399,45,1990,ISL,Summary not available due to computational constraints.
6400,45,1990,GTM,Summary not available due to computational constraints.
6401,45,1990,GAB,Summary not available due to computational constraints.
6402,45,1990,BFA,Summary not available due to computational constraints.
6403,45,1990,UGA,Summary not available due to computational constraints.
6404,45,1990,SYR,Summary not available due to computational constraints.
6405,45,1990,SLB,Summary not available due to computational constraints.
6406,45,1990,FJI,Summary not available due to computational constraints.
6407,45,1990,AUS,Summary not available due to computational constraints.
6408,45,1990,PNG,Summary not available due to computational constraints.
6409,45,1990,BLZ,Summary not available due to computational constraints.
6410,45,1990,MLT,Summary not available due to computational constraints.
6411,45,1990,HND,Summary not available due to computational constraints.
6412,45,1990,NPL,Summary not available due to computational constraints.
6413,45,1990,BWA,Summary not available due to computational constraints.
6414,45,1990,ETH,Summary not available due to computational constraints.
6415,45,1990,CMR,Summary not available due to computational constraints.
6416,45,1990,PAK,Summary not available due to computational constraints.
6417,45,1990,LCA,Summary not available due to computational constraints.
6418,45,1990,GMB,Summary not available due to computational constraints.
6419,45,1990,GIN,Summary not available due to computational constraints.
6420,45,1990,TZA,Summary not available due to computational constraints.
6421,45,1990,ARE,Summary not available due to computational constraints.
6422,45,1990,SLV,Summary not available due to computational constraints.
6423,45,1990,CYP,Summary not available due to computational constraints.
6424,45,1990,GHA,Summary not available due to computational constraints.
6425,45,1990,ZMB,Summary not available due to computational constraints.
6426,45,1990,EGY,Summary not available due to computational constraints.
6427,45,1990,ALB,Summary not available due to computational constraints.
6428,45,1990,DOM,Summary not available due to computational constraints.
6429,45,1990,ESP,Summary not available due to computational constraints.
6430,45,1990,GBR,Summary not available due to computational constraints.
6431,45,1990,FRA,Summary not available due to computational constraints.
6432,45,1990,PRY,Summary not available due to computational constraints.
6433,45,1990,IRL,Summary not available due to computational constraints.
6434,45,1990,DDR,Summary not available due to computational constraints.
6435,45,1990,TCD,Summary not available due to computational constraints.
6436,45,1990,MEX,Summary not available due to computational constraints.
6437,45,1990,QAT,Summary not available due to computational constraints.
6438,45,1990,ITA,Summary not available due to computational constraints.
6439,45,1990,LIE,Summary not available due to computational constraints.
6440,45,1990,COD,Summary not available due to computational constraints.
6441,45,1990,JOR,Summary not available due to computational constraints.
6442,45,1990,SLE,Summary not available due to computational constraints.
6443,45,1990,VNM,Summary not available due to computational constraints.
6444,45,1990,MYS,Summary not available due to computational constraints.
6445,45,1990,SGP,Summary not available due to computational constraints.
6446,45,1990,TUN,Summary not available due to computational constraints.
6447,45,1990,VCT,Summary not available due to computational constraints.
6448,45,1990,MLI,Summary not available due to computational constraints.
6449,45,1990,BHS,Summary not available due to computational constraints.
6450,45,1990,LBR,Summary not available due to computational constraints.
6451,45,1990,DZA,Summary not available due to computational constraints.
6452,45,1990,RUS,Summary not available due to computational constraints.
6453,45,1990,SOM,Summary not available due to computational constraints.
6454,45,1990,MOZ,Summary not available due to computational constraints.
6455,45,1990,DNK,Summary not available due to computational constraints.
6456,45,1990,CPV,Summary not available due to computational constraints.
6457,45,1990,CAN,Summary not available due to computational constraints.
6458,45,1990,BRN,Summary not available due to computational constraints.
6459,45,1990,WSM,Summary not available due to computational constraints.
6460,45,1990,PHL,Summary not available due to computational constraints.
6461,45,1990,GUY,Summary not available due to computational constraints.
6462,45,1990,LKA,Summary not available due to computational constraints.
6463,45,1990,PER,Summary not available due to computational constraints.
6464,45,1990,BTN,Summary not available due to computational constraints.
6465,45,1990,NLD,Summary not available due to computational constraints.
6466,45,1990,DEU,Summary not available due to computational constraints.
6467,45,1990,BLR,Summary not available due to computational constraints.
6468,45,1990,USA,Summary not available due to computational constraints.
6469,45,1990,OMN,Summary not available due to computational constraints.
6470,45,1990,HTI,Summary not available due to computational constraints.
6471,45,1990,ARG,Summary not available due to computational constraints.
6472,45,1990,MNG,Summary not available due to computational constraints.
6473,45,1990,KNA,Summary not available due to computational constraints.
6474,45,1990,CHL,Summary not available due to computational constraints.
6475,45,1990,MMR,Summary not available due to computational constraints.
6476,45,1990,ROU,Summary not available due to computational constraints.
6477,45,1990,PRT,Summary not available due to computational constraints.
6478,45,1990,IRQ,Summary not available due to computational constraints.
6479,45,1990,FIN,Summary not available due to computational constraints.
6480,45,1990,LSO,Summary not available due to computational constraints.
6481,45,1990,THA,Summary not available due to computational constraints.
6482,45,1990,LAO,Summary not available due to computational constraints.
6483,45,1990,CAF,Summary not available due to computational constraints.
6484,45,1990,BGD,Summary not available due to computational constraints.
6485,45,1990,SAU,Summary not available due to computational constraints.
6486,45,1990,LUX,Summary not available due to computational constraints.
6487,45,1990,BRB,Summary not available due to computational constraints.
6488,45,1990,AUT,Summary not available due to computational constraints.
6489,45,1990,SDN,Summary not available due to computational constraints.
6490,45,1990,BGR,Summary not available due to computational constraints.
6491,45,1990,KEN,Summary not available due to computational constraints.
6492,45,1990,SUR,Summary not available due to computational constraints.
6493,45,1990,CRI,Summary not available due to computational constraints.
6494,45,1990,TGO,Summary not available due to computational constraints.
6495,45,1990,ATG,Summary not available due to computational constraints.
6496,45,1990,DMA,Summary not available due to computational constraints.
6497,45,1990,TTO,Summary not available due to computational constraints.
6498,45,1990,IRN,Summary not available due to computational constraints.
6499,45,1990,NIC,Summary not available due to computational constraints.
6500,45,1990,COG,Summary not available due to computational constraints.
6501,45,1990,AFG,Summary not available due to computational constraints.
6502,45,1990,MUS,Summary not available due to computational constraints.
6503,45,1990,GRD,Summary not available due to computational constraints.
6504,45,1990,NER,Summary not available due to computational constraints.
6505,45,1990,COL,Summary not available due to computational constraints.
6506,45,1990,BOL,Summary not available due to computational constraints.
6507,45,1990,TUR,Summary not available due to computational constraints.
6508,45,1990,BRA,Summary not available due to computational constraints.
6509,45,1990,BHR,Summary not available due to computational constraints.
6510,45,1990,MWI,Summary not available due to computational constraints.
6511,28,1973,AFG,Summary not available due to computational constraints.
6512,28,1973,CAN,Summary not available due to computational constraints.
6513,28,1973,SYR,Summary not available due to computational constraints.
6514,28,1973,ECU,Summary not available due to computational constraints.
6515,28,1973,ITA,Summary not available due to computational constraints.
6516,28,1973,NGA,Summary not available due to computational constraints.
6517,28,1973,NIC,Summary not available due to computational constraints.
6518,28,1973,SLE,Summary not available due to computational constraints.
6519,28,1973,SWE,Summary not available due to computational constraints.
6520,28,1973,VEN,Summary not available due to computational constraints.
6521,28,1973,TUN,Summary not available due to computational constraints.
6522,28,1973,GBR,Summary not available due to computational constraints.
6523,28,1973,RWA,Summary not available due to computational constraints.
6524,28,1973,MNG,Summary not available due to computational constraints.
6525,28,1973,SOM,Summary not available due to computational constraints.
6526,28,1973,RUS,Summary not available due to computational constraints.
6527,28,1973,PRY,Summary not available due to computational constraints.
6528,28,1973,GIN,Summary not available due to computational constraints.
6529,28,1973,OMN,Summary not available due to computational constraints.
6530,28,1973,BEN,Summary not available due to computational constraints.
6531,28,1973,LUX,Summary not available due to computational constraints.
6532,28,1973,IDN,Summary not available due to computational constraints.
6533,28,1973,LBY,Summary not available due to computational constraints.
6534,28,1973,MEX,Summary not available due to computational constraints.
6535,28,1973,JOR,Summary not available due to computational constraints.
6536,28,1973,AUS,Summary not available due to computational constraints.
6537,28,1973,PRT,Summary not available due to computational constraints.
6538,28,1973,BFA,Summary not available due to computational constraints.
6539,28,1973,QAT,Summary not available due to computational constraints.
6540,28,1973,BHS,Summary not available due to computational constraints.
6541,28,1973,DZA,Summary not available due to computational constraints.
6542,28,1973,CRI,Summary not available due to computational constraints.
6543,28,1973,GUY,Summary not available due to computational constraints.
6544,28,1973,BTN,Summary not available due to computational constraints.
6545,28,1973,KHM,Summary not available due to computational constraints.
6546,28,1973,ALB,Summary not available due to computational constraints.
6547,28,1973,NZL,Summary not available due to computational constraints.
6548,28,1973,CYP,Summary not available due to computational constraints.
6549,28,1973,HND,Summary not available due to computational constraints.
6550,28,1973,ISR,Summary not available due to computational constraints.
6551,28,1973,THA,Summary not available due to computational constraints.
6552,28,1973,ZAF,Summary not available due to computational constraints.
6553,28,1973,COL,Summary not available due to computational constraints.
6554,28,1973,DNK,Summary not available due to computational constraints.
6555,28,1973,FIN,Summary not available due to computational constraints.
6556,28,1973,FRA,Summary not available due to computational constraints.
6557,28,1973,PAN,Summary not available due to computational constraints.
6558,28,1973,GRC,Summary not available due to computational constraints.
